id,id_revenda,country,state,city
59,12,Brasil,BA,Floresta Azul
60,12,Brasil,BA,Gandu
61,12,Brasil,BA,Gongogi
62,12,Brasil,BA,Guajeru
63,12,Brasil,BA,Guanambi
64,12,Brasil,BA,Guaratinga
65,12,Brasil,BA,Ibiassucê
66,12,Brasil,BA,Ibicaraí
67,12,Brasil,BA,Ibirapitanga
68,12,Brasil,BA,Ibirapuã
69,12,Brasil,BA,Ibirataia
70,12,Brasil,BA,Igaporã
71,12,Brasil,BA,Igrapiúna
72,12,Brasil,BA,Iguaí
73,12,Brasil,BA,Ilhéus
74,12,Brasil,BA,Ipiaú
75,12,Brasil,BA,Itabela
76,12,Brasil,BA,Itabuna
77,12,Brasil,BA,Itacaré
78,12,Brasil,BA,Itagi
79,12,Brasil,BA,Itagibá
80,12,Brasil,BA,Itagimirim
81,12,Brasil,BA,Itaju do Colônia
82,12,Brasil,BA,Itajuípe
83,12,Brasil,BA,Itamaraju
84,12,Brasil,BA,Itamari
85,12,Brasil,BA,Itambé
86,12,Brasil,BA,Itanhén
87,12,Brasil,BA,Itapé
88,12,Brasil,BA,Itapebi
89,12,Brasil,BA,Itapetinga
90,12,Brasil,BA,Itapitanga
91,12,Brasil,BA,Itaquara
92,12,Brasil,BA,Itarantim
93,12,Brasil,BA,Itiruçu
94,12,Brasil,BA,Itororó
95,12,Brasil,BA,Ituaçu
96,12,Brasil,BA,Ituberá
97,12,Brasil,BA,Iuiú
98,12,Brasil,BA,Jaborandi
99,12,Brasil,BA,Jacaraci
100,12,Brasil,BA,Jaguaquara
101,12,Brasil,BA,Jequié
102,12,Brasil,BA,Jitaúna
103,12,Brasil,BA,Jucuruçu
104,12,Brasil,BA,Jussari
105,12,Brasil,BA,Lafaiete Coutinho
106,12,Brasil,BA,Lagoa Real
107,12,Brasil,BA,Lajedão
